gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2440894501	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Azospira	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azospira			GENUS	Azospira Reinhold-Hurek & Hurek, 2000	Azospira					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220323		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.462Z		
2440894495	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Propionivibrio	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio			GENUS	Propionivibrio Tanaka et al., 1991	Propionivibrio					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220297		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.224Z		
2440894494	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Kiritimatiellaeota:Kiritimatiellae	Bacteria	Verrucomicrobiota	Kiritimatiellae						CLASS	Kiritimatiellae	Kiritimatiellae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10818831		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.113Z		
2440894489	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Sphingomonas	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas			GENUS	Sphingomonas Yabuuchi et al., 1990	Sphingomonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221354		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.053Z		
2440894476	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodospirillales::Reyranella	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella			GENUS	Reyranella Pagnier et al., 2011	Reyranella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7688025		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.203Z		
2440894475	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae				FAMILY	Rhodocyclaceae	Rhodocyclaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8931		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.354Z		
2440894473	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides			GENUS	Bacteroides Castellani & Chalmers, 1919	Bacteroides					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3222857		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.440Z		
2440894471	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae				FAMILY	Comamonadaceae	Comamonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													5439		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.091Z		
2440894470	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Gammaproteobacteria:Pseudomonadales:Pseudomonadaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae				FAMILY	Pseudomonadaceae	Pseudomonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													5607		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.196Z		
2440894468	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Gammaproteobacteria:Chromatiales:Woeseiaceae:Woeseia	Bacteria	Proteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	Woeseia			GENUS	Woeseia Du et al., 2016	Woeseia					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8894401		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.167Z		
2440894460	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales::Bauldia	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Bauldia			GENUS	Bauldia Yee et al., 2010	Bauldia					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8406909		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.384Z		
2440894457	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes	Bacteria	Bacteroidota							PHYLUM	Bacteroidetes	Bacteroidetes					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													81		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.408Z		
2440894450	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					ORDER	Rhizobiales	Rhizobiales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1221		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.016Z		
2440894446	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Bacteroidia	Bacteria	Bacteroidota	Bacteroidia						CLASS	Bacteroidia	Bacteroidia					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7498440		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.103Z		
2440894438	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Planctomycetes:Planctomycetia:Planctomycetales:Gemmataceae	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae				FAMILY	Gemmataceae	Gemmataceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9852813		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.036Z		
2440894437	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Oligoflexia:Bacteriovoracales:Bacteriovoracaceae	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae				FAMILY	Bacteriovoracaceae	Bacteriovoracaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8933		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.986Z		
2440894436	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Chloroflexi	Bacteria	Chloroflexota							PHYLUM	Chloroflexi	Chloroflexi					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													84		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.078Z		
2440894430	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Campylobacteraceae:Sulfurospirillum	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum			GENUS	Sulfurospirillum Schumacher et al., 1993	Sulfurospirillum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223328		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.353Z		
2440894428	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Propionivibrio	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio			GENUS	Propionivibrio Tanaka et al., 1991	Propionivibrio					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220297		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.858Z		
2440894423	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:::Bacteroidales_bacterium_36-12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					ORDER	Bacteroidales	Bacteroidales bacterium_36-12					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1203		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.451Z		
2440894422	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Luteolibacter	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Luteolibacter			GENUS	Luteolibacter Yoon et al., 2008	Luteolibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4575424		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.386Z		
2440894417	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Sphingobacteriia:Sphingobacteriales:Sphingobacteriaceae	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae				FAMILY	Sphingobacteriaceae	Sphingobacteriaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8103		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.373Z		
2440894416	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae				FAMILY	Helicobacteraceae	Helicobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4878		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.167Z		
2440894410	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Ignavibacteriae:Ignavibacteria:Ignavibacteriales:Melioribacteraceae	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae				FAMILY	Melioribacteraceae	Melioribacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9096747		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.467Z		
2440894409	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				FAMILY	Rhodobacteraceae	Rhodobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4729		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.040Z		
2440894407	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Ferritrophicales:Ferritrophicaceae:Ferritrophicum	Bacteria	Proteobacteria	Gammaproteobacteria						CLASS	Betaproteobacteria	Ferritrophicum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													337		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.475Z		TAXON_MATCH_HIGHERRANK
2440894406	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Flaviaesturariibacter	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter			GENUS	Flaviaesturariibacter Kang et al., 2015	Flaviaesturariibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8758710		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.399Z		
2440894404	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cyclobacteriaceae:Algoriphagus	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus			GENUS	Algoriphagus Bowman et al., 2003	Algoriphagus					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228487		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.015Z		
2440894400	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Noviherbaspirillum	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum			GENUS	Noviherbaspirillum Lin et al., 2013	Noviherbaspirillum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8358230		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.963Z		
2440894397	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Gemmatimonadetes	Bacteria	Gemmatimonadota							PHYLUM	Gemmatimonadetes	Gemmatimonadetes					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													30		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.172Z		
2440894396	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Gammaproteobacteria:Cellvibrionales:Halieaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				FAMILY	Halieaceae	Halieaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9426588		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.124Z		
2440894392	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Cyanobacteria::Synechococcales	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales					ORDER	Synechococcales	Synechococcales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10718904		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.890Z		
2440894391	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodobacterales	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales					ORDER	Rhodobacterales	Rhodobacterales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1222		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.354Z		
2440894390	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Oligoflexia:Bdellovibrionales:Bdellovibrionaceae:Bdellovibrio	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio			GENUS	Bdellovibrio Stolp & Starr, 1963	Bdellovibrio					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220688		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.352Z		
2440894385	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Thermotogae:Thermotogae:Petrotogales	Bacteria	Thermotogota	Thermotogae	Petrotogales					ORDER	Petrotogales	Petrotogales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10818625		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.032Z		
2440894383	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Candidatus_Roizmanbacteria	Bacteria								KINGDOM	Bacteria	Candidatus Roizmanbacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.320Z		TAXON_MATCH_HIGHERRANK
2440894382	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Acidobacteria:Acidobacteriia	Bacteria	Acidobacteriota	Acidobacteriae						CLASS	Acidobacteriia	Acidobacteriia					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													11020168		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.866Z		
2440894381	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Gammaproteobacteria::Competibacteraceae:Candidatus_Competibacter	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae				FAMILY	Competibacteraceae	Candidatus Competibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10754076		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.343Z		TAXON_MATCH_HIGHERRANK
2440894374	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Betaproteobacteria	Bacteria	Proteobacteria	Gammaproteobacteria						CLASS	Betaproteobacteria	Betaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													337		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.463Z		
2440894372	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Alphaproteobacteria:::Phreatobacter	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phreatobacteraceae	Phreatobacter			GENUS	Phreatobacter Tóth et al., 2014	Phreatobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7604014		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.323Z		
2440894370	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae::Flavobacteriaceae_bacterium_RB5-M2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae				FAMILY	Flavobacteriaceae	Flavobacteriaceae bacterium_RB5-M2					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8099		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.135Z		
2440894369	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Acidobacteria:Holophagae:Holophagales:Holophagaceae:Geothrix:Geothrix_fermentans	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix fermentans		SPECIES	Geothrix fermentans Coates et al., 1999	Geothrix fermentans					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3229015	3229015	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.476Z		
2440894364	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Rubritaleaceae	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae				FAMILY	Rubritaleaceae	Rubritaleaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4894502		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.864Z		
2440894361	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Methylocystaceae:Chthonobacter	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Chthonobacter			GENUS	Chthonobacter Kim et al., 2017	Chthonobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9365810		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.210Z		
2440894356	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae:Geoalkalibacter	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Geoalkalibacteraceae	Geoalkalibacter			GENUS	Geoalkalibacter Zavarzina et al., 2007	Geoalkalibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4888232		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.475Z		
2440894351	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium			GENUS	Flavobacterium Bergey et al., 1923	Flavobacterium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221328		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.006Z		
2440894350	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Firmicutes:Clostridia:Clostridiales:Christensenellaceae	Bacteria	Firmicutes_A	Clostridia	Christensenellales	Christensenellaceae				FAMILY	Christensenellaceae	Christensenellaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7825349		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.480Z		
2440894348	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales					ORDER	Rhodocyclales	Rhodocyclales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													651		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.855Z		
2440894344	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Advenella:Advenella_mimigardefordensis	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Advenella	Advenella mimigardefordensis		SPECIES	Advenella mimigardefordensis (Wübbeler et al., 2006) Gibello et al., 2009	Advenella mimigardefordensis					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7368599	7368599	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.195Z		
2440894338	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria:::::::bacterium_enrichment_culture_clone_EtOH-173	Bacteria								KINGDOM	Bacteria	bacterium enrichment_culture_clone_EtOH-173					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.448Z		TAXON_MATCH_HIGHERRANK
2440894336	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Saprospiria:Saprospirales:Lewinellaceae	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Lewinellaceae				FAMILY	Lewinellaceae	Lewinellaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													11063204		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.455Z		
2440894334	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Acidobacteria:Blastocatellia:::Aridibacter	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Blastocatellaceae	Aridibacter			GENUS	Aridibacter Huber et al., 2014	Aridibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8427336		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.411Z		
2440894327	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteriota							PHYLUM	Actinobacteriota	Actinobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10813635		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.118Z		TAXON_MATCH_HIGHERRANK
2440894326	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Tenericutes:Mollicutes:Acholeplasmatales:Acholeplasmataceae:Acholeplasma	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma			GENUS	Acholeplasma Edward & Freundt, 1970	Acholeplasma					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3236947		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.406Z		
2440894325	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae				FAMILY	Nitrosomonadaceae	Nitrosomonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													5441		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.480Z		
2440894324	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Actinobacteria:Actinobacteria:Micrococcales	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales					ORDER	Micrococcales	Micrococcales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10934069		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.194Z		
2440894322	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XIII._Incertae_Sedis:Anaerovorax	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovorax			GENUS	Anaerovorax Matthies et al., 2000	Anaerovorax					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3226367		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.336Z		
